Prosocial_DV,SVO_type_std,Prosocial_Motivation_std,Dictator_1_std,TotalAllowance_std,Age_std,Foreign_binary,Group_MidSub,Group_NoSub,Education_2,StudyProgram_Incoming,StudyProgram_Law_5_year_Program,StudyProgram_UG_3_year_Program,TopPlatform_1,F_score
0.0,-0.8527277867105209,1.3031067696338987,1.0036030045605655,0.6011496402730958,-0.4416093762019261,1,1,0,0,0,0,1,1,-0.19846105286981566
5.0,-0.8527277867105209,-1.2089062802627744,0.0106389011084158,0.6011496402730958,-1.5865225737624742,0,0,1,0,0,0,1,1,-0.12061049649972375
0.0,1.1043523795103476,-0.2669013865515219,-0.4858431506176591,-1.0978879785983062,2.420673617699444,0,0,1,1,0,0,0,0,0.3561563831404991
4.0,-0.8527277867105209,0.0471002446855621,-1.478807254069809,-0.8049504581032368,1.275760420138896,1,0,0,1,0,0,0,0,
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,-0.2190754171130982,-1.0140659749822,0,0,0,0,0,0,1,1,0.1248784801914787
12.0,1.1043523795103476,0.9891051383968146,-1.478807254069809,-1.0978879785983062,0.7033038213586219,1,0,0,1,0,0,0,1,
6.0,1.1043523795103476,0.3611018759226463,0.5071209528344908,-0.2190754171130982,-0.4416093762019261,1,0,0,0,0,0,1,1,-1.2070822279934745
39.0,1.1043523795103476,0.0471002446855621,0.5071209528344908,1.6557247140553453,0.7033038213586219,1,0,1,1,0,0,0,0,
4.0,-0.8527277867105209,0.0471002446855621,1.0036030045605655,1.6557247140553453,-1.0140659749822,1,0,0,0,0,0,1,1,
2.0,1.1043523795103476,0.0471002446855621,0.5071209528344908,-1.0978879785983062,-1.5865225737624742,0,0,1,0,0,0,1,1,0.2638036745697793
36.0,1.1043523795103476,0.6751035071597304,1.0036030045605655,1.6557247140553453,-1.0140659749822,1,1,0,0,0,0,1,1,0.1788002343646765
25.0,1.1043523795103476,1.3031067696338987,0.5071209528344908,1.6557247140553453,1.275760420138896,1,0,1,1,0,0,0,1,0.5584633326300898
4.0,-0.8527277867105209,0.0471002446855621,1.0036030045605655,1.6557247140553453,-0.4416093762019261,0,0,1,0,0,0,1,1,0.28314743265168
3.0,-0.8527277867105209,0.3611018759226463,-1.478807254069809,-0.8049504581032368,-0.4416093762019261,1,1,0,0,0,0,1,1,-0.430821344704828
0.0,-0.8527277867105209,0.6751035071597304,-0.4858431506176591,-1.0978879785983062,-1.0140659749822,0,1,0,0,0,0,1,1,
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,-0.8049504581032368,0.1308472225783478,0,0,0,0,0,0,1,1,0.5305427285444982
0.0,-0.8527277867105209,0.3611018759226463,-1.478807254069809,-0.2190754171130982,1.84821701891917,0,0,0,1,0,0,0,1,0.2094765324672313
10.0,-0.8527277867105209,-1.5229079114998585,-1.478807254069809,1.6557247140553453,-1.0140659749822,1,1,0,0,0,0,1,1,
0.0,1.1043523795103476,0.9891051383968146,1.0036030045605655,-1.0978879785983062,0.7033038213586219,0,0,1,1,0,0,0,1,0.7343801000333987
2.0,-0.8527277867105209,-0.2669013865515219,0.0106389011084158,-1.0978879785983062,1.275760420138896,0,0,1,1,0,0,0,0,0.31113351959582347
10.0,1.1043523795103476,-0.8949046490256902,-0.4858431506176591,0.6011496402730958,-0.4416093762019261,0,0,0,0,0,0,1,0,0.3894622895315804
9.0,1.1043523795103476,0.9891051383968146,1.0036030045605655,0.6011496402730958,0.7033038213586219,0,0,1,1,0,0,0,1,-0.2135884284308317
0.0,-0.8527277867105209,-0.2669013865515219,-0.4858431506176591,-1.0978879785983062,1.275760420138896,1,1,0,1,0,0,0,0,-0.06776638560298147
0.0,1.1043523795103476,0.3611018759226463,0.5071209528344908,-1.0978879785983062,1.275760420138896,1,0,1,1,0,0,0,1,
112.0,1.1043523795103476,0.0471002446855621,-0.4858431506176591,1.6557247140553453,0.7033038213586219,0,1,0,1,0,0,0,1,0.25450140148716593
0.0,1.1043523795103476,-0.5809030177886061,1.0036030045605655,1.6557247140553453,-1.0140659749822,0,0,0,0,0,0,1,0,0.6081328256256091
0.0,1.1043523795103476,0.6751035071597304,1.0036030045605655,-1.0978879785983062,0.1308472225783478,0,0,0,0,0,0,1,1,0.6616999722907064
4.0,-0.8527277867105209,-0.8949046490256902,-0.982325202343734,-0.2190754171130982,2.420673617699444,0,0,0,1,0,0,0,0,0.3763801877045457
4.0,-0.8527277867105209,0.9891051383968146,0.0106389011084158,-0.8049504581032368,0.7033038213586219,0,1,0,1,0,0,0,1,-0.22810461823559094
0.0,-0.8527277867105209,0.0471002446855621,-0.982325202343734,1.6557247140553453,0.7033038213586219,1,0,1,1,0,0,0,0,
0.0,1.1043523795103476,0.6751035071597304,0.0106389011084158,0.6011496402730958,-0.4416093762019261,0,0,1,0,0,0,1,1,0.630894411651382
0.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,-1.0978879785983062,0.1308472225783478,0,1,0,0,0,0,1,1,0.27655509875385953
2.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-0.8049504581032368,-1.0140659749822,1,0,0,0,0,0,1,1,0.3434910389345414
10.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,-1.0978879785983062,-1.0140659749822,0,0,0,0,0,0,1,0,
0.0,1.1043523795103476,0.3611018759226463,0.0106389011084158,-0.2190754171130982,-1.0140659749822,0,0,1,0,0,0,1,0,-0.3078347167908108
4.0,1.1043523795103476,-1.2089062802627744,1.0036030045605655,1.6557247140553453,0.7033038213586219,0,0,0,0,0,0,1,1,0.30649321879726366
0.0,-0.8527277867105209,-2.1509111739740265,-0.982325202343734,0.6011496402730958,-1.0140659749822,0,1,0,0,0,0,1,1,0.09445984642660163
0.0,-0.8527277867105209,-1.5229079114998585,-0.982325202343734,1.6557247140553453,-1.0140659749822,1,0,0,0,0,1,0,1,
0.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,-1.0978879785983062,-1.0140659749822,0,1,0,0,0,0,1,0,0.4749083387258042
2.0,1.1043523795103476,0.9891051383968146,-0.4858431506176591,-0.8049504581032368,-1.0140659749822,0,1,0,0,0,0,1,1,-0.5412774017454036
0.0,-0.8527277867105209,-0.5809030177886061,0.5071209528344908,1.6557247140553453,-0.4416093762019261,0,1,0,0,0,0,1,1,0.6307019415439848
0.0,1.1043523795103476,1.3031067696338987,2.9895312114648656,1.6557247140553453,1.84821701891917,1,1,0,1,0,0,0,1,
4.0,1.1043523795103476,0.0471002446855621,-1.478807254069809,0.6011496402730958,-1.5865225737624742,1,1,0,0,0,0,1,1,0.12243213816766628
0.0,-0.8527277867105209,-0.8949046490256902,-0.982325202343734,-0.8049504581032368,-0.4416093762019261,1,0,0,0,0,0,1,1,
5.0,1.1043523795103476,0.6751035071597304,0.5071209528344908,-1.0978879785983062,-1.0140659749822,0,1,0,0,0,0,1,1,
12.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,0.6011496402730958,-1.5865225737624742,0,1,0,0,0,0,1,0,0.43562147794197326
0.0,-0.8527277867105209,0.0471002446855621,0.0106389011084158,-0.2190754171130982,-1.0140659749822,0,1,0,0,0,0,1,1,-0.322321696625198
0.0,-0.8527277867105209,0.3611018759226463,1.0036030045605655,-1.0978879785983062,0.7033038213586219,0,0,0,1,0,0,0,0,0.4785109965817049
0.0,-0.8527277867105209,0.0471002446855621,-1.478807254069809,-0.2190754171130982,0.1308472225783478,0,0,1,1,0,0,0,1,0.3609229649254627
4.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,-0.8049504581032368,-0.4416093762019261,0,0,1,0,0,0,1,0,0.21541090639801153
0.0,1.1043523795103476,0.3611018759226463,-1.478807254069809,-1.0978879785983062,-0.4416093762019261,0,1,0,0,0,0,1,0,-0.883539788190726
5.0,-0.8527277867105209,-2.778914436448195,-0.982325202343734,1.6557247140553453,0.1308472225783478,0,0,0,0,0,0,1,0,0.4040686400895074
0.0,-0.8527277867105209,0.0471002446855621,2.4930491597387903,-0.2190754171130982,-1.0140659749822,1,0,1,0,0,0,1,0,
0.0,-0.8527277867105209,-0.5809030177886061,1.0036030045605655,-1.0978879785983062,1.275760420138896,0,0,0,1,0,0,0,1,0.26866538151773717
0.0,1.1043523795103476,0.9891051383968146,0.0106389011084158,-0.2190754171130982,2.420673617699444,0,1,0,1,0,0,0,0,0.19189847683395228
4.0,-0.8527277867105209,0.6751035071597304,0.0106389011084158,1.6557247140553453,0.7033038213586219,0,0,0,1,0,0,0,1,
0.0,-0.8527277867105209,-0.8949046490256902,2.4930491597387903,-0.2190754171130982,-1.0140659749822,0,1,0,0,0,0,1,0,
4.0,-0.8527277867105209,-0.2669013865515219,-0.4858431506176591,1.6557247140553453,-1.5865225737624742,1,0,0,0,0,0,1,1,
0.0,1.1043523795103476,0.0471002446855621,0.5071209528344908,-1.0978879785983062,-1.5865225737624742,1,0,0,0,0,0,1,1,
4.0,1.1043523795103476,-0.2669013865515219,0.0106389011084158,0.6011496402730958,0.7033038213586219,1,1,0,1,0,0,0,1,0.5219649624431855
4.0,1.1043523795103476,0.3611018759226463,0.0106389011084158,-0.8049504581032368,-1.5865225737624742,0,0,0,0,0,0,1,1,-0.19688889106869212
0.0,1.1043523795103476,-1.5229079114998585,-0.982325202343734,1.6557247140553453,1.84821701891917,0,1,0,1,0,0,0,1,0.20275088267155275
0.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-0.2190754171130982,0.1308472225783478,0,0,1,0,0,0,1,1,-0.2447881069854953
1.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-1.0978879785983062,0.1308472225783478,1,0,1,1,0,0,0,0,
0.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-1.0978879785983062,-0.4416093762019261,0,0,1,0,0,0,1,0,-0.4121029733047243
0.0,-0.8527277867105209,0.0471002446855621,0.5071209528344908,-1.0978879785983062,-1.0140659749822,0,0,1,0,0,1,0,0,0.0421622382938728
0.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,1.6557247140553453,-1.0140659749822,0,0,1,0,0,0,1,1,-0.33415212801886585
0.0,1.1043523795103476,0.6751035071597304,0.5071209528344908,-0.8049504581032368,-0.4416093762019261,1,0,1,0,0,0,1,1,
5.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,0.6011496402730958,0.1308472225783478,1,0,0,0,0,0,1,1,0.06581066793431506
0.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,0.6011496402730958,-0.4416093762019261,1,0,1,0,0,0,1,1,-0.15273495262737702
0.0,-0.8527277867105209,1.3031067696338987,0.5071209528344908,-0.8049504581032368,-0.4416093762019261,0,0,1,0,0,0,1,0,-0.287039537200941
0.0,-0.8527277867105209,-1.2089062802627744,0.5071209528344908,-1.0978879785983062,0.1308472225783478,1,0,1,0,0,0,1,1,-0.40370957289610926
0.0,-0.8527277867105209,-1.2089062802627744,0.0106389011084158,1.6557247140553453,-0.4416093762019261,1,0,1,0,0,0,1,1,-0.25743569321243615
0.0,-0.8527277867105209,0.0471002446855621,0.0106389011084158,-0.8049504581032368,-1.0140659749822,0,0,0,0,0,0,1,1,0.4787587749519753
0.0,1.1043523795103476,0.6751035071597304,2.4930491597387903,1.6557247140553453,-0.4416093762019261,0,0,1,1,0,0,0,0,-0.058182665220463906
4.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,-0.8049504581032368,0.1308472225783478,1,1,0,1,0,0,0,1,
0.0,-0.8527277867105209,-0.2669013865515219,1.0036030045605655,0.6011496402730958,1.84821701891917,1,1,0,1,0,0,0,1,-0.3691147575729886
0.0,-0.8527277867105209,1.3031067696338987,-1.478807254069809,1.6557247140553453,0.7033038213586219,0,0,1,1,0,1,0,0,0.2903321340820374
16.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,-0.2190754171130982,1.275760420138896,0,0,0,1,0,0,0,0,0.48122911043868505
0.0,1.1043523795103476,1.3031067696338987,0.5071209528344908,-0.2190754171130982,0.1308472225783478,0,0,1,0,0,0,1,1,-0.37541433374690203
4.0,-0.8527277867105209,0.0471002446855621,-0.982325202343734,-0.8049504581032368,-1.0140659749822,0,1,0,0,0,0,1,0,
0.0,-0.8527277867105209,0.6751035071597304,0.5071209528344908,-1.0978879785983062,-0.4416093762019261,0,0,0,0,0,0,1,0,
0.0,-2.809807952931389,-0.2669013865515219,0.0106389011084158,-0.8049504581032368,-1.5865225737624742,0,1,0,0,0,0,1,0,-0.8153156242690041
0.0,-0.8527277867105209,0.6751035071597304,0.5071209528344908,-0.2190754171130982,0.7033038213586219,0,1,0,1,0,0,0,1,-1.1603852999626199
0.0,-0.8527277867105209,-0.2669013865515219,-1.478807254069809,-0.2190754171130982,0.7033038213586219,0,0,0,1,0,0,0,1,-0.4501574460724266
4.0,1.1043523795103476,-1.2089062802627744,-1.478807254069809,0.6011496402730958,-0.4416093762019261,1,0,0,0,0,0,1,1,-0.35192742922132175
4.0,-0.8527277867105209,-0.5809030177886061,-1.478807254069809,0.6011496402730958,0.7033038213586219,1,0,1,1,0,0,0,0,0.7321027801223268
0.0,-0.8527277867105209,-1.2089062802627744,1.0036030045605655,-0.2190754171130982,0.7033038213586219,0,0,0,1,0,0,0,0,-0.5596254519818878
0.0,-0.8527277867105209,-1.8369095427369424,-1.478807254069809,0.6011496402730958,1.275760420138896,1,0,1,1,0,0,0,0,
0.0,-0.8527277867105209,-0.5809030177886061,-1.478807254069809,-0.8049504581032368,0.1308472225783478,0,0,0,1,0,0,0,1,0.3380955383250761
0.0,-0.8527277867105209,0.6751035071597304,1.0036030045605655,-1.0978879785983062,-1.0140659749822,0,1,0,0,0,0,1,1,0.5144520200796584
1.0,-0.8527277867105209,0.0471002446855621,0.0106389011084158,-0.2190754171130982,-0.4416093762019261,1,1,0,0,0,0,1,1,-0.07488384660683997
32.0,-0.8527277867105209,0.0471002446855621,-0.4858431506176591,0.6011496402730958,0.1308472225783478,0,1,0,0,0,0,1,1,-0.8231474048719533
1.0,-0.8527277867105209,0.3611018759226463,0.5071209528344908,-0.2190754171130982,-0.4416093762019261,0,1,0,0,0,0,1,0,0.6193605707737885
0.0,-0.8527277867105209,-0.2669013865515219,0.0106389011084158,-1.0978879785983062,1.84821701891917,0,0,0,1,0,0,0,1,0.1799424053078285
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,-0.2190754171130982,-1.0140659749822,0,0,0,0,0,0,1,0,
0.0,1.1043523795103476,0.3611018759226463,-0.982325202343734,0.6011496402730958,-0.4416093762019261,1,0,1,0,0,0,1,0,0.48423181031209317
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,0.6011496402730958,0.1308472225783478,0,1,0,0,0,0,1,0,-0.2953269966396522
8.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,0.6011496402730958,0.7033038213586219,1,1,0,1,0,0,0,1,
0.0,-0.8527277867105209,-0.8949046490256902,-0.982325202343734,-0.8049504581032368,0.7033038213586219,0,0,0,1,0,0,0,1,0.3680646096548291
0.0,-0.8527277867105209,0.0471002446855621,-0.4858431506176591,-1.0978879785983062,0.1308472225783478,1,0,1,0,0,0,1,0,-0.25237433347133675
0.0,1.1043523795103476,0.6751035071597304,1.0036030045605655,-0.2190754171130982,-1.0140659749822,0,0,0,0,0,0,1,1,0.31059406676850526
0.0,-0.8527277867105209,0.3611018759226463,1.0036030045605655,-1.0978879785983062,0.7033038213586219,0,0,0,0,0,0,1,1,-0.3689659285523934
2.0,-0.8527277867105209,-0.8949046490256902,0.0106389011084158,-0.2190754171130982,1.275760420138896,0,0,1,1,0,0,0,1,0.6572639890624551
0.0,-0.8527277867105209,0.0471002446855621,-1.478807254069809,0.6011496402730958,-0.4416093762019261,0,0,0,0,0,0,1,1,0.42379152577274254
0.0,1.1043523795103476,1.3031067696338987,1.5000850562866406,-0.2190754171130982,-0.4416093762019261,0,1,0,0,0,0,1,0,0.7601257275308665
0.0,-0.8527277867105209,0.3611018759226463,-0.982325202343734,-0.8049504581032368,-1.0140659749822,0,0,1,0,0,0,1,0,
44.0,1.1043523795103476,0.6751035071597304,1.0036030045605655,0.6011496402730958,0.1308472225783478,0,0,0,0,0,0,1,1,-0.26011726951869735
0.0,-0.8527277867105209,-2.4649128052111107,-1.478807254069809,-0.2190754171130982,1.84821701891917,0,0,1,1,0,0,0,1,-0.4828143427274557
10.0,-0.8527277867105209,-1.8369095427369424,-0.982325202343734,-1.0978879785983062,1.84821701891917,0,1,0,1,0,0,0,1,0.6788813911458867
0.0,-0.8527277867105209,-0.5809030177886061,-0.982325202343734,0.6011496402730958,-1.0140659749822,0,1,0,0,0,0,1,1,0.03472748169682111
0.0,-0.8527277867105209,-0.2669013865515219,0.0106389011084158,-0.8049504581032368,-1.0140659749822,0,1,0,0,0,0,1,1,-0.6401897423793151
0.0,1.1043523795103476,0.9891051383968146,0.0106389011084158,-1.0978879785983062,-1.0140659749822,0,0,1,0,0,0,1,1,-0.7371509015014897
0.0,-0.8527277867105209,-0.2669013865515219,-0.982325202343734,-0.8049504581032368,0.7033038213586219,0,0,1,1,0,0,0,1,
4.0,-0.8527277867105209,1.3031067696338987,1.0036030045605655,0.6011496402730958,-1.5865225737624742,1,0,0,0,0,0,1,0,
0.0,-0.8527277867105209,0.0471002446855621,-0.4858431506176591,-0.8049504581032368,-0.4416093762019261,0,0,1,0,0,0,1,0,0.1361166262468412
0.0,1.1043523795103476,0.9891051383968146,1.0036030045605655,-0.2190754171130982,-1.0140659749822,0,0,1,0,0,0,1,1,-0.30701243216582574
0.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,1.6557247140553453,1.275760420138896,0,0,0,1,0,0,0,1,-0.8287919436506542
0.0,-0.8527277867105209,0.9891051383968146,-1.478807254069809,-1.0978879785983062,2.420673617699444,0,1,0,1,0,0,0,1,-0.668345809494747
5.0,1.1043523795103476,-0.2669013865515219,-0.4858431506176591,-0.8049504581032368,0.1308472225783478,0,0,1,0,0,0,1,0,0.10806899478523213
1.0,1.1043523795103476,0.6751035071597304,0.0106389011084158,-0.8049504581032368,1.84821701891917,1,0,1,1,0,0,0,0,0.21761940797690338
0.0,-2.809807952931389,-1.2089062802627744,-1.478807254069809,1.6557247140553453,-1.0140659749822,1,1,0,0,0,0,1,1,-0.9058070683702668
25.0,-0.8527277867105209,0.0471002446855621,-0.982325202343734,0.6011496402730958,0.7033038213586219,1,0,0,0,0,0,1,1,0.4869468381481373
0.0,-0.8527277867105209,0.0471002446855621,-0.4858431506176591,-0.8049504581032368,-1.0140659749822,1,0,0,0,0,0,1,0,0.5616977142284366
0.0,1.1043523795103476,0.3611018759226463,0.5071209528344908,-1.0978879785983062,-1.0140659749822,0,0,1,0,0,0,1,1,0.551196988148734
2.0,1.1043523795103476,-2.1509111739740265,-0.982325202343734,-0.8049504581032368,0.1308472225783478,0,0,0,1,0,0,0,1,0.28758958028239673
25.0,1.1043523795103476,0.6751035071597304,0.5071209528344908,0.6011496402730958,0.7033038213586219,0,1,0,1,0,0,0,1,-0.5564179838510569
13.0,1.1043523795103476,0.6751035071597304,1.0036030045605655,-1.0978879785983062,0.7033038213586219,0,1,0,1,0,0,0,0,0.10254477198052839
0.0,-0.8527277867105209,0.0471002446855621,-0.982325202343734,-0.2190754171130982,1.84821701891917,0,0,1,1,0,0,0,1,-0.03361353140703092
0.0,1.1043523795103476,-0.2669013865515219,0.5071209528344908,-0.2190754171130982,0.7033038213586219,0,0,1,1,0,0,0,1,0.7246169710773975
0.0,-0.8527277867105209,-0.2669013865515219,1.0036030045605655,0.6011496402730958,0.1308472225783478,0,1,0,1,0,0,0,0,-0.21621918972624485
15.0,1.1043523795103476,0.3611018759226463,0.0106389011084158,-1.0978879785983062,-1.0140659749822,0,0,0,0,0,0,1,1,-0.3706115875806083
1.0,-0.8527277867105209,-1.2089062802627744,0.0106389011084158,0.6011496402730958,1.84821701891917,0,1,0,1,0,0,0,1,0.3896124741017561
0.0,1.1043523795103476,0.6751035071597304,-0.982325202343734,-1.0978879785983062,-1.0140659749822,0,0,1,0,0,0,1,1,-0.1069097268587422
0.0,1.1043523795103476,0.6751035071597304,-0.4858431506176591,0.6011496402730958,0.1308472225783478,0,0,1,0,0,0,1,1,-0.2569129168750147
0.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,0.6011496402730958,-1.0140659749822,0,0,1,0,0,0,1,1,-0.2816433239047192
0.0,-0.8527277867105209,1.3031067696338987,-0.982325202343734,0.6011496402730958,0.7033038213586219,0,0,1,1,0,0,0,1,-0.5495996686958486
0.0,-0.8527277867105209,0.0471002446855621,-0.4858431506176591,1.6557247140553453,1.275760420138896,1,0,0,1,0,0,0,1,-0.4692875860129822
8.0,-0.8527277867105209,-0.5809030177886061,0.0106389011084158,-0.2190754171130982,-1.0140659749822,1,1,0,0,0,0,1,1,0.6507958603172692
0.0,-0.8527277867105209,-0.2669013865515219,-0.4858431506176591,-0.8049504581032368,-0.4416093762019261,1,0,1,0,0,0,1,1,0.1279397278795828
0.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,1.6557247140553453,-1.0140659749822,0,0,0,0,0,0,1,1,-0.05551878786939879
0.0,-0.8527277867105209,-0.5809030177886061,1.0036030045605655,-0.2190754171130982,-0.4416093762019261,0,1,0,0,0,0,1,0,-0.1731045430891617
0.0,-0.8527277867105209,0.0471002446855621,-1.478807254069809,-1.0978879785983062,1.275760420138896,0,0,1,1,0,0,0,1,0.011064107503657024
7.0,-0.8527277867105209,0.0471002446855621,1.9965671080127152,-0.2190754171130982,-1.0140659749822,0,0,0,0,0,0,1,0,-0.41128139811879827
0.0,1.1043523795103476,0.9891051383968146,0.0106389011084158,-1.0978879785983062,0.7033038213586219,1,0,1,1,0,0,0,0,
4.0,1.1043523795103476,0.0471002446855621,0.0106389011084158,-0.8049504581032368,-0.4416093762019261,0,0,1,1,0,1,0,1,-0.2611555686365735
0.0,-0.8527277867105209,1.3031067696338987,0.0106389011084158,-1.0978879785983062,0.1308472225783478,1,0,1,0,0,0,1,1,-0.5692015571694381
4.0,-0.8527277867105209,-1.2089062802627744,1.0036030045605655,-0.8049504581032368,0.7033038213586219,0,0,1,0,0,1,0,0,-0.04698642572091034
3.0,1.1043523795103476,-0.5809030177886061,1.0036030045605655,-0.2190754171130982,0.7033038213586219,0,1,0,1,0,0,0,1,0.36936664272577785
0.0,-0.8527277867105209,-0.5809030177886061,0.0106389011084158,0.6011496402730958,-1.0140659749822,0,0,0,0,0,0,1,1,
1.0,-0.8527277867105209,1.3031067696338987,-0.982325202343734,-1.0978879785983062,0.1308472225783478,0,0,0,0,0,0,1,1,-0.5313899114201451
0.0,-0.8527277867105209,1.3031067696338987,-1.478807254069809,1.6557247140553453,-1.5865225737624742,1,1,0,0,0,0,1,1,
0.0,1.1043523795103476,1.3031067696338987,1.0036030045605655,-1.0978879785983062,1.275760420138896,1,0,0,1,0,0,0,0,-0.5918831357521215
0.0,-0.8527277867105209,0.3611018759226463,-0.982325202343734,-1.0978879785983062,-0.4416093762019261,1,0,0,0,0,0,1,0,-0.05375605069928642
0.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,-0.8049504581032368,-1.5865225737624742,1,0,1,0,0,0,1,1,-0.051448253366217424
0.0,-0.8527277867105209,-1.2089062802627744,0.0106389011084158,0.6011496402730958,0.1308472225783478,0,0,0,1,0,0,0,1,0.43718424301996783
4.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,-0.2190754171130982,0.1308472225783478,0,0,1,0,0,0,1,0,-0.2972923833298362
0.0,-0.8527277867105209,0.3611018759226463,-0.4858431506176591,-0.8049504581032368,0.7033038213586219,0,1,0,1,0,0,0,0,-0.08200029126798919
5.0,-0.8527277867105209,0.3611018759226463,1.0036030045605655,-1.0978879785983062,1.84821701891917,0,1,0,1,0,0,0,1,-0.0056326642304976565
2.0,1.1043523795103476,-0.5809030177886061,0.5071209528344908,-0.2190754171130982,0.7033038213586219,0,1,0,1,0,0,0,0,0.1941407673803186
12.0,1.1043523795103476,0.3611018759226463,1.0036030045605655,1.6557247140553453,0.7033038213586219,0,1,0,1,0,0,0,1,-0.5415031851451951
0.0,1.1043523795103476,-0.8949046490256902,0.5071209528344908,-0.8049504581032368,0.7033038213586219,0,0,0,1,0,0,0,1,-0.07567696920803349
2.0,-0.8527277867105209,0.9891051383968146,-1.478807254069809,-0.8049504581032368,-1.0140659749822,0,0,1,0,0,0,1,0,
0.0,1.1043523795103476,-0.2669013865515219,1.0036030045605655,-0.8049504581032368,-0.4416093762019261,0,0,0,0,0,0,1,0,-0.2969867645431515
0.0,1.1043523795103476,-0.2669013865515219,1.0036030045605655,0.6011496402730958,-0.4416093762019261,1,0,0,0,0,0,1,0,0.6545493422663057
0.0,1.1043523795103476,0.0471002446855621,1.0036030045605655,1.6557247140553453,0.1308472225783478,0,0,0,0,0,0,1,0,0.3235815589880144
0.0,-0.8527277867105209,0.6751035071597304,1.0036030045605655,-0.8049504581032368,-1.0140659749822,0,0,1,0,0,0,1,0,
0.0,-0.8527277867105209,0.0471002446855621,0.5071209528344908,-0.8049504581032368,0.7033038213586219,0,1,0,1,0,0,0,1,0.6149334119704564
